uniProtID,accession,label,existence,species,history,old_ID
CRY2_VIBCH,Q9KS67,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2006-05-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 103, 'sequenceVersion': 1}",CRY2_VIBCH
GSPC_VIBCH,P45777,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 121, 'sequenceVersion': 2}",GSPC_VIBCH
HSCB_VIBCH,Q9KTX9,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-07-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 110, 'sequenceVersion': 1}",HSCB_VIBCH
HIGB1_VIBCH,Q9KMG5,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2007-02-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-02-20', 'entryVersion': 85, 'sequenceVersion': 2}",HIGB1_VIBCH
MURB_VIBCH,Q9KV40,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-03-25', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-04-30', 'entryVersion': 109, 'sequenceVersion': 2}",MURB_VIBCH
HIS5_VIBCH,Q9KSX0,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2000-12-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 124, 'sequenceVersion': 1}",HIS5_VIBCH
HIGA1_VIBCH,Q9KMG4,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2007-02-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 111, 'sequenceVersion': 1}",HIGA1_VIBCH
PDXB_VIBCH,Q9KQ92,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2004-04-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-04-13', 'entryVersion': 126, 'sequenceVersion': 2}",PDXB_VIBCH
PNCB_VIBCH,Q9KN67,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-07-11', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 119, 'sequenceVersion': 1}",PNCB_VIBCH
OMPV_VIBCH,P06111,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1988-01-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1988-01-01', 'entryVersion': 103, 'sequenceVersion': 1}",OMPV_VIBCH
PIMT_VIBC3,A5F9C1,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 83, 'sequenceVersion': 1}",PIMT_VIBC3
RNFA_VIBC3,A0A0H3AKU6,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2018-03-28', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2015-09-16', 'entryVersion': 24, 'sequenceVersion': 1}",RNFA_VIBC3
LUXO_VIBCH,Q9KT84,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 129, 'sequenceVersion': 1}",LUXO_VIBCH
NANE_VIBCH,Q9KR62,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-03-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 110, 'sequenceVersion': 1}",NANE_VIBCH
MSBA_VIBCH,Q9KQW9,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2004-04-13', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 127, 'sequenceVersion': 1}",MSBA_VIBCH
NCPP_VIBCH,Q9KU27,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 98, 'sequenceVersion': 1}",NCPP_VIBCH
PYRF_VIBCH,Q9KQT7,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-01-23', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 112, 'sequenceVersion': 1}",PYRF_VIBCH
MNEA_VIBC3,A0A0H3AJF5,0,Evidence at transcript level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2017-04-12', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2015-09-16', 'entryVersion': 21, 'sequenceVersion': 1}",MNEA_VIBC3
RNFD_VIBC3,A5F2R1,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2008-05-20', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 83, 'sequenceVersion': 1}",RNFD_VIBC3
ADD_VIBCH,Q9KNI7,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-03-05', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 103, 'sequenceVersion': 1}",ADD_VIBCH
DRNE_VIBCH,P08038,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1988-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 115, 'sequenceVersion': 2}",DRNE_VIBCH
FTSB_VIBCH,Q9KUJ3,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-11-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2003-07-25', 'entryVersion': 104, 'sequenceVersion': 2}",FTSB_VIBCH
HIGB2_VIBCH,Q9KMA6,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2007-02-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 81, 'sequenceVersion': 1}",HIGB2_VIBCH
LUXO_VIBC3,O87455,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-02-26', 'entryVersion': 113, 'sequenceVersion': 2}",LUXO_VIBC3
HFQ_VIBCH,Q9KV11,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2001-08-29', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 110, 'sequenceVersion': 1}",HFQ_VIBCH
CRYD_VIBCH,Q9KR33,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2006-05-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 112, 'sequenceVersion': 1}",CRYD_VIBCH
GSPH_VIBCH,P45774,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",GSPH_VIBCH
GMHBB_VIBCH,Q9KTJ4,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2004-09-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 106, 'sequenceVersion': 1}",GMHBB_VIBCH
CHELT_VIBCL,A2PU44,0,Evidence at protein level,Vibrio cholerae,"{'firstPublicDate': '2011-06-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-03-06', 'entryVersion': 50, 'sequenceVersion': 1}",CHELT_VIBCL
GBPA_VIBCH,Q9KLD5,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2006-04-04', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 92, 'sequenceVersion': 1}",GBPA_VIBCH
GSPG_VIBCH,P45773,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 122, 'sequenceVersion': 1}",GSPG_VIBCH
HEM3_VIBCH,Q9KVM1,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 132, 'sequenceVersion': 2}",HEM3_VIBCH
ACYP_VIBC3,A5F8G9,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2008-04-08', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2008-04-08', 'entryVersion': 77, 'sequenceVersion': 2}",ACYP_VIBC3
FABF_VIBCH,Q9KQH9,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 119, 'sequenceVersion': 3}",FABF_VIBCH
HUTX_VIBCH,Q9KL40,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2019-04-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 90, 'sequenceVersion': 1}",HUTX_VIBCH
GSPF_VIBCH,P45780,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",GSPF_VIBCH
HAPT_VIBCH,P24153,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1992-03-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1992-03-01', 'entryVersion': 136, 'sequenceVersion': 1}",HAPT_VIBCH
HUTG_VIBCH,Q9KSQ2,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 114, 'sequenceVersion': 1}",HUTG_VIBCH
FABH2_VIBCH,Q9KLJ3,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-08-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2003-08-15', 'entryVersion': 114, 'sequenceVersion': 2}",FABH2_VIBCH
HSTN_VIBCL,P0A4M3,0,Evidence at protein level,Vibrio cholerae,"{'firstPublicDate': '1987-08-13', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2005-03-01', 'entryVersion': 32, 'sequenceVersion': 1}",HSTN_VIBCL
DCDA_VIBCH,Q9KVL7,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 122, 'sequenceVersion': 1}",DCDA_VIBCH
G6PI_VIBCH,Q9KUY4,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2001-11-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 112, 'sequenceVersion': 1}",G6PI_VIBCH
CGAP2_VIBCH,Q9KMV8,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2016-01-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 114, 'sequenceVersion': 1}",CGAP2_VIBCH
GSPL_VIBCH,P45782,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 121, 'sequenceVersion': 2}",GSPL_VIBCH
DSBA_VIBCH,P32557,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1993-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 139, 'sequenceVersion': 2}",DSBA_VIBCH
FUR_VIBCH,P0C6C8,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-02-26', 'entryVersion': 81, 'sequenceVersion': 1}",FUR_VIBCH
FADR_VIBCH,Q9KQU8,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-08-22', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 123, 'sequenceVersion': 1}",FADR_VIBCH
ACPS_VIBCH,Q9KPB6,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 114, 'sequenceVersion': 1}",ACPS_VIBCH
CAPV_VIBCH,Q9KVG8,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2019-09-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 92, 'sequenceVersion': 1}",CAPV_VIBCH
FMT_VIBCH,Q9KVU4,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 126, 'sequenceVersion': 1}",FMT_VIBCH
FABA_VIBC3,A5F850,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 85, 'sequenceVersion': 1}",FABA_VIBC3
CDPD2_VIBCH,Q9KSB1,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2017-04-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 118, 'sequenceVersion': 1}",CDPD2_VIBCH
AROE_VIBCH,Q9KVT3,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-10-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 126, 'sequenceVersion': 1}",AROE_VIBCH
DGC_VIBC3,A0A0H3AFM6,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2020-04-22', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2015-09-16', 'entryVersion': 29, 'sequenceVersion': 1}",DGC_VIBC3
TIG_VIBCH,Q9KQS5,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 126, 'sequenceVersion': 1}",TIG_VIBCH
TCPT_VIBCH,P29480,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1993-04-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 109, 'sequenceVersion': 2}",TCPT_VIBCH
QUEF_VIBCH,Q9KTK0,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2005-11-22', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-11-22', 'entryVersion': 122, 'sequenceVersion': 2}",QUEF_VIBCH
TSEL_VIBCH,Q9KS43,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2020-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 82, 'sequenceVersion': 1}",TSEL_VIBCH
UNG_VIBCH,Q9KPK8,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-11-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 116, 'sequenceVersion': 1}",UNG_VIBCH
SLMA_VIBCH,Q9KVD2,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2005-08-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-08-16', 'entryVersion': 117, 'sequenceVersion': 2}",SLMA_VIBCH
SIAP_VIBCH,Q9KR64,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2016-01-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 90, 'sequenceVersion': 1}",SIAP_VIBCH
TCPA_VIBCL,P23024,0,Evidence at protein level,Vibrio cholerae,"{'firstPublicDate': '1991-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1991-11-01', 'entryVersion': 108, 'sequenceVersion': 1}",TCPA_VIBCL
VIUB_VIBC3,A5F660,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2008-03-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 77, 'sequenceVersion': 1}",VIUB_VIBC3
TRMYL_VIBCH,Q9KKP3,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-10-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-10-25', 'entryVersion': 104, 'sequenceVersion': 2}",TRMYL_VIBCH
ZOT_VIBCH,P38442,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 99, 'sequenceVersion': 2}",ZOT_VIBCH
VIBB_VIBCH,P0C6D3,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-02-26', 'entryVersion': 78, 'sequenceVersion': 1}",VIBB_VIBCH
VDCA_VIBCH,Q9KKZ4,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2014-03-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 83, 'sequenceVersion': 1}",VDCA_VIBCH
VSPR_VIBCH,Q9KVG9,0,Evidence at transcript level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2013-10-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 63, 'sequenceVersion': 1}",VSPR_VIBCH
TOLC_VIBCH,Q9K2Y1,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 111, 'sequenceVersion': 1}",TOLC_VIBCH
YCGRL_VIBCH,Q9KNC3,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2010-07-13', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 96, 'sequenceVersion': 1}",YCGRL_VIBCH
TOXS_VIBCH,P24003,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '1992-03-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 102, 'sequenceVersion': 2}",TOXS_VIBCH
SDHE_VIBCH,Q9KPA2,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2005-11-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 91, 'sequenceVersion': 1}",SDHE_VIBCH
RIBB_VIBCH,Q9KKP2,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2003-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 100, 'sequenceVersion': 1}",RIBB_VIBCH
TRPA_VIBCH,Q9KST7,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2002-04-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 115, 'sequenceVersion': 1}",TRPA_VIBCH
TSIV3_VIBCH,Q9KN41,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2020-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 82, 'sequenceVersion': 1}",TSIV3_VIBCH
RNFE_VIBC3,A5F2S7,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 85, 'sequenceVersion': 1}",RNFE_VIBC3
TCPE_VIBCH,P0C6C9,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-02-26', 'entryVersion': 68, 'sequenceVersion': 1}",TCPE_VIBCH
SPOT_VIBCH,Q9KNM2,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2009-10-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 118, 'sequenceVersion': 1}",SPOT_VIBCH
SLYD_VIBCH,Q9KNX6,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2010-03-23', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 102, 'sequenceVersion': 1}",SLYD_VIBCH
TCPR_VIBCH,P0C6D5,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-02-26', 'entryVersion': 52, 'sequenceVersion': 1}",TCPR_VIBCH
VOLA_VIBCH,Q9KL83,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2014-07-09', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 88, 'sequenceVersion': 1}",VOLA_VIBCH
ASTE_VIBCH,Q9KSL4,0,Evidence at protein level,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),"{'firstPublicDate': '2004-04-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 107, 'sequenceVersion': 1}",ASTE_VIBCH
